MODEL	MAINEFFS	MLE_BETA	SE	Z_MEAN	A_MEAN	PRIOR_BETA	SE	ADD_PROB
4913	4567	0	0	0	0	0	0	0.5
4913	6898	0	0	0	0	0	0	0.5
4913	2613	0	0	0	0	0	0	0.5
4914	-1	0	0	0	0	0	0	0
4914	2228	0	0	0	0	0	0	0.5
4914	2812	0	0	0	0	0	0	0.5
4914	5960	0	0	0	0	0	0	0.5
4914	2699	0	0	0	0	0	0	0.5
4914	1229	0	0	0	0	0	0	0.5
4914	4567	0	0	0	0	0	0	0.5
4914	6898	0	0	0	0	0	0	0.5
4914	2613	0	0	0	0	0	0	0.5
4914	1021	0	0	0	0	0	0	0.5
4915	-1	0	0	0	0	0	0	0
4915	2228	0	0	0	0	0	0	0.5
4915	2812	0	0	0	0	0	0	0.5
4915	5960	0	0	0	0	0	0	0.5
4915	2699	0	0	0	0	0	0	0.5
4915	1229	0	0	0	0	0	0	0.5
4915	4567	0	0	0	0	0	0	0.5
4915	6898	0	0	0	0	0	0	0.5
4915	926	0	0	0	0	0	0	0.5
4915	1021	0	0	0	0	0	0	0.5
4916	-1	0	0	0	0	0	0	0
4916	2228	0	0	0	0	0	0	0.5
4916	6575	0	0	0	0	0	0	0.5
4916	5960	0	0	0	0	0	0	0.5
4916	2699	0	0	0	0	0	0	0.5
4916	1229	0	0	0	0	0	0	0.5
4916	4567	0	0	0	0	0	0	0.5
4916	6898	0	0	0	0	0	0	0.5
4916	926	0	0	0	0	0	0	0.5
4916	1021	0	0	0	0	0	0	0.5
4917	-1	0	0	0	0	0	0	0
4917	2228	0	0	0	0	0	0	0.5
4917	6575	0	0	0	0	0	0	0.5
4917	5960	0	0	0	0	0	0	0.5
4917	2699	0	0	0	0	0	0	0.5
4917	1229	0	0	0	0	0	0	0.5
4917	4567	0	0	0	0	0	0	0.5
4917	6898	0	0	0	0	0	0	0.5
4917	926	0	0	0	0	0	0	0.5
4917	1021	0	0	0	0	0	0	0.5
4918	-1	0	0	0	0	0	0	0
4918	2228	0	0	0	0	0	0	0.5
4918	6575	0	0	0	0	0	0	0.5
4918	5960	0	0	0	0	0	0	0.5
4918	2699	0	0	0	0	0	0	0.5
4918	1229	0	0	0	0	0	0	0.5
4918	3012	0	0	0	0	0	0	0.5
4918	6898	0	0	0	0	0	0	0.5
4918	926	0	0	0	0	0	0	0.5
4918	1021	0	0	0	0	0	0	0.5
4919	-1	0	0	0	0	0	0	0
4919	2228	0	0	0	0	0	0	0.5
4919	1021	0	0	0	0	0	0	0.5
4919	5960	0	0	0	0	0	0	0.5
4919	2699	0	0	0	0	0	0	0.5
4919	1229	0	0	0	0	0	0	0.5
4919	3012	0	0	0	0	0	0	0.5
4919	6898	0	0	0	0	0	0	0.5
4919	926	0	0	0	0	0	0	0.5
4920	-1	0	0	0	0	0	0	0
4920	2228	0	0	0	0	0	0	0.5
4920	1021	0	0	0	0	0	0	0.5
4920	5960	0	0	0	0	0	0	0.5
4920	167	0	0	0	0	0	0	0.5
4920	1229	0	0	0	0	0	0	0.5
4920	3012	0	0	0	0	0	0	0.5
4920	6898	0	0	0	0	0	0	0.5
4920	926	0	0	0	0	0	0	0.5
4921	-1	0	0	0	0	0	0	0
4921	2228	0	0	0	0	0	0	0.5
4921	1021	0	0	0	0	0	0	0.5
4921	5960	0	0	0	0	0	0	0.5
4921	167	0	0	0	0	0	0	0.5
4921	1229	0	0	0	0	0	0	0.5
4921	3012	0	0	0	0	0	0	0.5
4921	6898	0	0	0	0	0	0	0.5
4921	926	0	0	0	0	0	0	0.5
4921	2192	0	0	0	0	0	0	0.5
4922	-1	0	0	0	0	0	0	0
4922	2228	0	0	0	0	0	0	0.5
4922	1021	0	0	0	0	0	0	0.5
4922	5960	0	0	0	0	0	0	0.5
4922	167	0	0	0	0	0	0	0.5
4922	1229	0	0	0	0	0	0	0.5
4922	3012	0	0	0	0	0	0	0.5
4922	6898	0	0	0	0	0	0	0.5
4922	504	0	0	0	0	0	0	0.5
4922	2192	0	0	0	0	0	0	0.5
4923	-1	0	0	0	0	0	0	0
4923	2228	0	0	0	0	0	0	0.5
4923	1021	0	0	0	0	0	0	0.5
4923	5960	0	0	0	0	0	0	0.5
4923	167	0	0	0	0	0	0	0.5
4923	1229	0	0	0	0	0	0	0.5
4923	3012	0	0	0	0	0	0	0.5
4923	6898	0	0	0	0	0	0	0.5
4923	504	0	0	0	0	0	0	0.5
4923	2192	0	0	0	0	0	0	0.5
4923	6229	0	0	0	0	0	0	0.5
4924	-1	0	0	0	0	0	0	0
4924	2228	0	0	0	0	0	0	0.5
4924	1021	0	0	0	0	0	0	0.5
4924	5960	0	0	0	0	0	0	0.5
4924	167	0	0	0	0	0	0	0.5
4924	1229	0	0	0	0	0	0	0.5
4924	3012	0	0	0	0	0	0	0.5
4924	6898	0	0	0	0	0	0	0.5
4924	504	0	0	0	0	0	0	0.5
4924	6229	0	0	0	0	0	0	0.5
4925	-1	0	0	0	0	0	0	0
4925	6229	0	0	0	0	0	0	0.5
4925	1021	0	0	0	0	0	0	0.5
4925	5960	0	0	0	0	0	0	0.5
4925	167	0	0	0	0	0	0	0.5
4925	1229	0	0	0	0	0	0	0.5
4925	3012	0	0	0	0	0	0	0.5
4925	6898	0	0	0	0	0	0	0.5
4925	504	0	0	0	0	0	0	0.5
4926	-1	0	0	0	0	0	0	0
4926	6229	0	0	0	0	0	0	0.5
4926	1021	0	0	0	0	0	0	0.5
4926	5960	0	0	0	0	0	0	0.5
4926	167	0	0	0	0	0	0	0.5
4926	1229	0	0	0	0	0	0	0.5
4926	3012	0	0	0	0	0	0	0.5
4926	3766	0	0	0	0	0	0	0.5
4926	504	0	0	0	0	0	0	0.5
4927	-1	0	0	0	0	0	0	0
4927	6229	0	0	0	0	0	0	0.5
4927	1021	0	0	0	0	0	0	0.5
4927	5960	0	0	0	0	0	0	0.5
4927	167	0	0	0	0	0	0	0.5
4927	1229	0	0	0	0	0	0	0.5
4927	3012	0	0	0	0	0	0	0.5
4927	3766	0	0	0	0	0	0	0.5
4927	504	0	0	0	0	0	0	0.5
4927	1718	0	0	0	0	0	0	0.5
4928	-1	0	0	0	0	0	0	0
4928	6229	0	0	0	0	0	0	0.5
4928	1021	0	0	0	0	0	0	0.5
4928	5960	0	0	0	0	0	0	0.5
4928	167	0	0	0	0	0	0	0.5
4928	1229	0	0	0	0	0	0	0.5
4928	1745	0	0	0	0	0	0	0.5
4928	3766	0	0	0	0	0	0	0.5
4928	504	0	0	0	0	0	0	0.5
4928	1718	0	0	0	0	0	0	0.5
4929	-1	0	0	0	0	0	0	0
4929	6229	0	0	0	0	0	0	0.5
4929	1718	0	0	0	0	0	0	0.5
4929	5960	0	0	0	0	0	0	0.5
4929	167	0	0	0	0	0	0	0.5
4929	1229	0	0	0	0	0	0	0.5
4929	1745	0	0	0	0	0	0	0.5
4929	3766	0	0	0	0	0	0	0.5
4929	504	0	0	0	0	0	0	0.5
4930	-1	0	0	0	0	0	0	0
4930	3137	0	0	0	0	0	0	0.5
4930	1718	0	0	0	0	0	0	0.5
4930	5960	0	0	0	0	0	0	0.5
4930	167	0	0	0	0	0	0	0.5
4930	1229	0	0	0	0	0	0	0.5
4930	1745	0	0	0	0	0	0	0.5
4930	3766	0	0	0	0	0	0	0.5
4930	504	0	0	0	0	0	0	0.5
4931	-1	0	0	0	0	0	0	0
4931	5844	0	0	0	0	0	0	0.5
4931	1718	0	0	0	0	0	0	0.5
4931	5960	0	0	0	0	0	0	0.5
4931	167	0	0	0	0	0	0	0.5
4931	1229	0	0	0	0	0	0	0.5
4931	1745	0	0	0	0	0	0	0.5
4931	3766	0	0	0	0	0	0	0.5
4931	504	0	0	0	0	0	0	0.5
4932	-1	0	0	0	0	0	0	0
4932	5844	0	0	0	0	0	0	0.5
4932	6311	0	0	0	0	0	0	0.5
4932	5960	0	0	0	0	0	0	0.5
4932	167	0	0	0	0	0	0	0.5
4932	1229	0	0	0	0	0	0	0.5
4932	1745	0	0	0	0	0	0	0.5
4932	3766	0	0	0	0	0	0	0.5
4932	504	0	0	0	0	0	0	0.5
4933	-1	0	0	0	0	0	0	0
4933	5844	0	0	0	0	0	0	0.5
4933	6311	0	0	0	0	0	0	0.5
4933	5960	0	0	0	0	0	0	0.5
4933	167	0	0	0	0	0	0	0.5
4933	1229	0	0	0	0	0	0	0.5
4933	1745	0	0	0	0	0	0	0.5
4933	3766	0	0	0	0	0	0	0.5
4933	504	0	0	0	0	0	0	0.5
4933	6245	0	0	0	0	0	0	0.5
4934	-1	0	0	0	0	0	0	0
4934	5844	0	0	0	0	0	0	0.5
4934	6311	0	0	0	0	0	0	0.5
4934	5960	0	0	0	0	0	0	0.5
4934	167	0	0	0	0	0	0	0.5
4934	2824	0	0	0	0	0	0	0.5
4934	1745	0	0	0	0	0	0	0.5
4934	3766	0	0	0	0	0	0	0.5
4934	504	0	0	0	0	0	0	0.5
4934	6245	0	0	0	0	0	0	0.5
4935	-1	0	0	0	0	0	0	0
4935	5844	0	0	0	0	0	0	0.5
4935	6311	0	0	0	0	0	0	0.5
4935	5960	0	0	0	0	0	0	0.5
4935	167	0	0	0	0	0	0	0.5
4935	2824	0	0	0	0	0	0	0.5
4935	1745	0	0	0	0	0	0	0.5
4935	3766	0	0	0	0	0	0	0.5
4935	504	0	0	0	0	0	0	0.5
4935	6245	0	0	0	0	0	0	0.5
4935	6746	0	0	0	0	0	0	0.5
4936	-1	0	0	0	0	0	0	0
4936	5844	0	0	0	0	0	0	0.5
4936	6311	0	0	0	0	0	0	0.5
4936	5960	0	0	0	0	0	0	0.5
4936	167	0	0	0	0	0	0	0.5
4936	2824	0	0	0	0	0	0	0.5
4936	1745	0	0	0	0	0	0	0.5
4936	3766	0	0	0	0	0	0	0.5
4936	504	0	0	0	0	0	0	0.5
4936	6245	0	0	0	0	0	0	0.5
4936	6746	0	0	0	0	0	0	0.5
4936	2083	0	0	0	0	0	0	0.5
4937	-1	0	0	0	0	0	0	0
4937	5844	0	0	0	0	0	0	0.5
4937	6524	0	0	0	0	0	0	0.5
4937	5960	0	0	0	0	0	0	0.5
4937	167	0	0	0	0	0	0	0.5
4937	2824	0	0	0	0	0	0	0.5
4937	1745	0	0	0	0	0	0	0.5
4937	3766	0	0	0	0	0	0	0.5
4937	504	0	0	0	0	0	0	0.5
4937	6245	0	0	0	0	0	0	0.5
4937	6746	0	0	0	0	0	0	0.5
4937	2083	0	0	0	0	0	0	0.5
4938	-1	0	0	0	0	0	0	0
4938	5844	0	0	0	0	0	0	0.5
4938	6524	0	0	0	0	0	0	0.5
4938	5960	0	0	0	0	0	0	0.5
4938	167	0	0	0	0	0	0	0.5
4938	2824	0	0	0	0	0	0	0.5
4938	1745	0	0	0	0	0	0	0.5
4938	3766	0	0	0	0	0	0	0.5
4938	504	0	0	0	0	0	0	0.5
4938	6245	0	0	0	0	0	0	0.5
4938	6746	0	0	0	0	0	0	0.5
4938	2083	0	0	0	0	0	0	0.5
4938	5749	0	0	0	0	0	0	0.5
4939	-1	0	0	0	0	0	0	0
4939	5749	0	0	0	0	0	0	0.5
4939	6524	0	0	0	0	0	0	0.5
4939	5960	0	0	0	0	0	0	0.5
4939	167	0	0	0	0	0	0	0.5
4939	2824	0	0	0	0	0	0	0.5
4939	1745	0	0	0	0	0	0	0.5
4939	3766	0	0	0	0	0	0	0.5
4939	504	0	0	0	0	0	0	0.5
4939	6245	0	0	0	0	0	0	0.5
4939	6746	0	0	0	0	0	0	0.5
4939	2083	0	0	0	0	0	0	0.5
4940	-1	0	0	0	0	0	0	0
4940	5749	0	0	0	0	0	0	0.5
4940	6524	0	0	0	0	0	0	0.5
4940	5960	0	0	0	0	0	0	0.5
4940	167	0	0	0	0	0	0	0.5
4940	2824	0	0	0	0	0	0	0.5
4940	1745	0	0	0	0	0	0	0.5
4940	3766	0	0	0	0	0	0	0.5
4940	504	0	0	0	0	0	0	0.5
4940	6245	0	0	0	0	0	0	0.5
4940	6746	0	0	0	0	0	0	0.5
4940	2083	0	0	0	0	0	0	0.5
4940	3230	0	0	0	0	0	0	0.5
4941	-1	0	0	0	0	0	0	0
4941	5749	0	0	0	0	0	0	0.5
4941	6524	0	0	0	0	0	0	0.5
4941	5960	0	0	0	0	0	0	0.5
4941	4613	0	0	0	0	0	0	0.5
4941	2824	0	0	0	0	0	0	0.5
4941	1745	0	0	0	0	0	0	0.5
4941	3766	0	0	0	0	0	0	0.5
4941	504	0	0	0	0	0	0	0.5
4941	6245	0	0	0	0	0	0	0.5
4941	6746	0	0	0	0	0	0	0.5
4941	2083	0	0	0	0	0	0	0.5
4941	3230	0	0	0	0	0	0	0.5
4942	-1	0	0	0	0	0	0	0
4942	5749	0	0	0	0	0	0	0.5
4942	6524	0	0	0	0	0	0	0.5
4942	5960	0	0	0	0	0	0	0.5
4942	4613	0	0	0	0	0	0	0.5
4942	2824	0	0	0	0	0	0	0.5
4942	1745	0	0	0	0	0	0	0.5
4942	3766	0	0	0	0	0	0	0.5
4942	504	0	0	0	0	0	0	0.5
4942	4148	0	0	0	0	0	0	0.5
4942	6746	0	0	0	0	0	0	0.5
4942	2083	0	0	0	0	0	0	0.5
4942	3230	0	0	0	0	0	0	0.5
4943	-1	0	0	0	0	0	0	0
4943	5749	0	0	0	0	0	0	0.5
4943	6524	0	0	0	0	0	0	0.5
4943	5960	0	0	0	0	0	0	0.5
4943	5545	0	0	0	0	0	0	0.5
4943	2824	0	0	0	0	0	0	0.5
4943	1745	0	0	0	0	0	0	0.5
4943	3766	0	0	0	0	0	0	0.5
4943	504	0	0	0	0	0	0	0.5
4943	4148	0	0	0	0	0	0	0.5
4943	6746	0	0	0	0	0	0	0.5
4943	2083	0	0	0	0	0	0	0.5
4943	3230	0	0	0	0	0	0	0.5
4944	-1	0	0	0	0	0	0	0
4944	5749	0	0	0	0	0	0	0.5
4944	6524	0	0	0	0	0	0	0.5
4944	5960	0	0	0	0	0	0	0.5
4944	5545	0	0	0	0	0	0	0.5
4944	2824	0	0	0	0	0	0	0.5
4944	1745	0	0	0	0	0	0	0.5
4944	3766	0	0	0	0	0	0	0.5
4944	504	0	0	0	0	0	0	0.5
4944	4148	0	0	0	0	0	0	0.5
4944	6746	0	0	0	0	0	0	0.5
4944	3230	0	0	0	0	0	0	0.5
4945	-1	0	0	0	0	0	0	0
4945	5749	0	0	0	0	0	0	0.5
4945	6524	0	0	0	0	0	0	0.5
4945	5960	0	0	0	0	0	0	0.5
4945	5545	0	0	0	0	0	0	0.5
4945	2824	0	0	0	0	0	0	0.5
4945	1745	0	0	0	0	0	0	0.5
4945	3766	0	0	0	0	0	0	0.5
4945	504	0	0	0	0	0	0	0.5
4945	4148	0	0	0	0	0	0	0.5
4945	6746	0	0	0	0	0	0	0.5
4945	3230	0	0	0	0	0	0	0.5
4945	6267	0	0	0	0	0	0	0.5
4946	-1	0	0	0	0	0	0	0
4946	4414	0	0	0	0	0	0	0.5
4946	6524	0	0	0	0	0	0	0.5
4946	5960	0	0	0	0	0	0	0.5
4946	5545	0	0	0	0	0	0	0.5
4946	2824	0	0	0	0	0	0	0.5
4946	1745	0	0	0	0	0	0	0.5
4946	3766	0	0	0	0	0	0	0.5
4946	504	0	0	0	0	0	0	0.5
4946	4148	0	0	0	0	0	0	0.5
4946	6746	0	0	0	0	0	0	0.5
4946	3230	0	0	0	0	0	0	0.5
4946	6267	0	0	0	0	0	0	0.5
4947	-1	0	0	0	0	0	0	0
4947	6267	0	0	0	0	0	0	0.5
4947	6524	0	0	0	0	0	0	0.5
4947	5960	0	0	0	0	0	0	0.5
4947	5545	0	0	0	0	0	0	0.5
4947	2824	0	0	0	0	0	0	0.5
4947	1745	0	0	0	0	0	0	0.5
4947	3766	0	0	0	0	0	0	0.5
4947	504	0	0	0	0	0	0	0.5
4947	4148	0	0	0	0	0	0	0.5
4947	6746	0	0	0	0	0	0	0.5
4947	3230	0	0	0	0	0	0	0.5
4948	-1	0	0	0	0	0	0	0
4948	6267	0	0	0	0	0	0	0.5
4948	6524	0	0	0	0	0	0	0.5
4948	5960	0	0	0	0	0	0	0.5
4948	5545	0	0	0	0	0	0	0.5
4948	2824	0	0	0	0	0	0	0.5
4948	1745	0	0	0	0	0	0	0.5
4948	3766	0	0	0	0	0	0	0.5
4948	504	0	0	0	0	0	0	0.5
4948	4148	0	0	0	0	0	0	0.5
4948	6746	0	0	0	0	0	0	0.5
4949	-1	0	0	0	0	0	0	0
4949	6267	0	0	0	0	0	0	0.5
4949	6524	0	0	0	0	0	0	0.5
4949	5960	0	0	0	0	0	0	0.5
4949	5545	0	0	0	0	0	0	0.5
4949	2824	0	0	0	0	0	0	0.5
4949	1745	0	0	0	0	0	0	0.5
4949	3766	0	0	0	0	0	0	0.5
4949	504	0	0	0	0	0	0	0.5
4949	1575	0	0	0	0	0	0	0.5
4949	6746	0	0	0	0	0	0	0.5
4950	-1	0	0	0	0	0	0	0
4950	6267	0	0	0	0	0	0	0.5
4950	6524	0	0	0	0	0	0	0.5
4950	4862	0	0	0	0	0	0	0.5
4950	5545	0	0	0	0	0	0	0.5
4950	2824	0	0	0	0	0	0	0.5
4950	1745	0	0	0	0	0	0	0.5
4950	3766	0	0	0	0	0	0	0.5
4950	504	0	0	0	0	0	0	0.5
4950	1575	0	0	0	0	0	0	0.5
4950	6746	0	0	0	0	0	0	0.5
4951	-1	0	0	0	0	0	0	0
4951	6267	0	0	0	0	0	0	0.5
4951	6524	0	0	0	0	0	0	0.5
4951	4862	0	0	0	0	0	0	0.5
4951	5545	0	0	0	0	0	0	0.5
4951	2824	0	0	0	0	0	0	0.5
4951	1745	0	0	0	0	0	0	0.5
4951	3766	0	0	0	0	0	0	0.5
4951	504	0	0	0	0	0	0	0.5
4951	6746	0	0	0	0	0	0	0.5
4952	-1	0	0	0	0	0	0	0
4952	6267	0	0	0	0	0	0	0.5
4952	6524	0	0	0	0	0	0	0.5
4952	4862	0	0	0	0	0	0	0.5
4952	5545	0	0	0	0	0	0	0.5
4952	2824	0	0	0	0	0	0	0.5
4952	1745	0	0	0	0	0	0	0.5
4952	3766	0	0	0	0	0	0	0.5
4952	504	0	0	0	0	0	0	0.5
4952	6746	0	0	0	0	0	0	0.5
4952	72	0	0	0	0	0	0	0.5
4953	-1	0	0	0	0	0	0	0
4953	6267	0	0	0	0	0	0	0.5
4953	6524	0	0	0	0	0	0	0.5
4953	4862	0	0	0	0	0	0	0.5
4953	5545	0	0	0	0	0	0	0.5
4953	2824	0	0	0	0	0	0	0.5
4953	1745	0	0	0	0	0	0	0.5
4953	3766	0	0	0	0	0	0	0.5
4953	504	0	0	0	0	0	0	0.5
4953	6746	0	0	0	0	0	0	0.5
4953	1079	0	0	0	0	0	0	0.5
4954	-1	0	0	0	0	0	0	0
4954	6267	0	0	0	0	0	0	0.5
4954	6524	0	0	0	0	0	0	0.5
4954	4862	0	0	0	0	0	0	0.5
4954	5545	0	0	0	0	0	0	0.5
4954	2824	0	0	0	0	0	0	0.5
4954	1745	0	0	0	0	0	0	0.5
4954	3766	0	0	0	0	0	0	0.5
4954	504	0	0	0	0	0	0	0.5
4954	6746	0	0	0	0	0	0	0.5
4954	1079	0	0	0	0	0	0	0.5
4955	-1	0	0	0	0	0	0	0
4955	6267	0	0	0	0	0	0	0.5
4955	6524	0	0	0	0	0	0	0.5
4955	4862	0	0	0	0	0	0	0.5
4955	5545	0	0	0	0	0	0	0.5
4955	2824	0	0	0	0	0	0	0.5
4955	1745	0	0	0	0	0	0	0.5
4955	3766	0	0	0	0	0	0	0.5
4955	504	0	0	0	0	0	0	0.5
4955	6746	0	0	0	0	0	0	0.5
4955	1079	0	0	0	0	0	0	0.5
4955	1079 2824	0	0	0	0	0	0	0.5
4956	-1	0	0	0	0	0	0	0
4956	6267	0	0	0	0	0	0	0.5
4956	6524	0	0	0	0	0	0	0.5
4956	4862	0	0	0	0	0	0	0.5
4956	5545	0	0	0	0	0	0	0.5
4956	2824	0	0	0	0	0	0	0.5
4956	1745	0	0	0	0	0	0	0.5
4956	383	0	0	0	0	0	0	0.5
4956	504	0	0	0	0	0	0	0.5
4956	6746	0	0	0	0	0	0	0.5
4956	1079	0	0	0	0	0	0	0.5
4956	1079 2824	0	0	0	0	0	0	0.5
4957	-1	0	0	0	0	0	0	0
4957	6267	0	0	0	0	0	0	0.5
4957	6524	0	0	0	0	0	0	0.5
4957	4862	0	0	0	0	0	0	0.5
4957	5545	0	0	0	0	0	0	0.5
4957	2824	0	0	0	0	0	0	0.5
4957	1745	0	0	0	0	0	0	0.5
4957	383	0	0	0	0	0	0	0.5
4957	504	0	0	0	0	0	0	0.5
4957	6746	0	0	0	0	0	0	0.5
4957	1079	0	0	0	0	0	0	0.5
4957	1079 2824	0	0	0	0	0	0	0.5
4957	3315	0	0	0	0	0	0	0.5
4958	-1	0	0	0	0	0	0	0
4958	6267	0	0	0	0	0	0	0.5
4958	6524	0	0	0	0	0	0	0.5
4958	4862	0	0	0	0	0	0	0.5
4958	5545	0	0	0	0	0	0	0.5
4958	2824	0	0	0	0	0	0	0.5
4958	1745	0	0	0	0	0	0	0.5
4958	383	0	0	0	0	0	0	0.5
4958	504	0	0	0	0	0	0	0.5
4958	6746	0	0	0	0	0	0	0.5
4958	1079	0	0	0	0	0	0	0.5
4958	1079 2824	0	0	0	0	0	0	0.5
4958	3315	0	0	0	0	0	0	0.5
4958	2254	0	0	0	0	0	0	0.5
4959	-1	0	0	0	0	0	0	0
4959	1864	0	0	0	0	0	0	0.5
4959	6524	0	0	0	0	0	0	0.5
4959	4862	0	0	0	0	0	0	0.5
4959	5545	0	0	0	0	0	0	0.5
4959	2824	0	0	0	0	0	0	0.5
4959	1745	0	0	0	0	0	0	0.5
4959	383	0	0	0	0	0	0	0.5
4959	504	0	0	0	0	0	0	0.5
4959	6746	0	0	0	0	0	0	0.5
4959	1079	0	0	0	0	0	0	0.5
4959	1079 2824	0	0	0	0	0	0	0.5
4959	3315	0	0	0	0	0	0	0.5
4959	2254	0	0	0	0	0	0	0.5
4960	-1	0	0	0	0	0	0	0
4960	1864	0	0	0	0	0	0	0.5
4960	6524	0	0	0	0	0	0	0.5
4960	4862	0	0	0	0	0	0	0.5
4960	5545	0	0	0	0	0	0	0.5
4960	2824	0	0	0	0	0	0	0.5
4960	7236	0	0	0	0	0	0	0.5
4960	383	0	0	0	0	0	0	0.5
4960	504	0	0	0	0	0	0	0.5
4960	6746	0	0	0	0	0	0	0.5
4960	1079	0	0	0	0	0	0	0.5
4960	1079 2824	0	0	0	0	0	0	0.5
4960	3315	0	0	0	0	0	0	0.5
4960	2254	0	0	0	0	0	0	0.5
4961	-1	0	0	0	0	0	0	0
4961	1864	0	0	0	0	0	0	0.5
4961	6524	0	0	0	0	0	0	0.5
4961	4862	0	0	0	0	0	0	0.5
4961	5545	0	0	0	0	0	0	0.5
4961	2824	0	0	0	0	0	0	0.5
4961	7236	0	0	0	0	0	0	0.5
4961	383	0	0	0	0	0	0	0.5
4961	504	0	0	0	0	0	0	0.5
4961	6746	0	0	0	0	0	0	0.5
4961	1079	0	0	0	0	0	0	0.5
4961	1079 2824	0	0	0	0	0	0	0.5
4961	3315	0	0	0	0	0	0	0.5
4961	2254	0	0	0	0	0	0	0.5
4961	4675	0	0	0	0	0	0	0.5
4962	-1	0	0	0	0	0	0	0
4962	1864	0	0	0	0	0	0	0.5
4962	6524	0	0	0	0	0	0	0.5
4962	4862	0	0	0	0	0	0	0.5
4962	5545	0	0	0	0	0	0	0.5
4962	2824	0	0	0	0	0	0	0.5
4962	7236	0	0	0	0	0	0	0.5
4962	383	0	0	0	0	0	0	0.5
4962	504	0	0	0	0	0	0	0.5
4962	6746	0	0	0	0	0	0	0.5
4962	1079	0	0	0	0	0	0	0.5
4962	1079 2824	0	0	0	0	0	0	0.5
4962	5095	0	0	0	0	0	0	0.5
4962	2254	0	0	0	0	0	0	0.5
4962	4675	0	0	0	0	0	0	0.5
4963	-1	0	0	0	0	0	0	0
4963	1864	0	0	0	0	0	0	0.5
4963	6524	0	0	0	0	0	0	0.5
4963	4862	0	0	0	0	0	0	0.5
4963	5545	0	0	0	0	0	0	0.5
4963	2824	0	0	0	0	0	0	0.5
4963	7236	0	0	0	0	0	0	0.5
4963	383	0	0	0	0	0	0	0.5
4963	504	0	0	0	0	0	0	0.5
4963	6746	0	0	0	0	0	0	0.5
4963	1079	0	0	0	0	0	0	0.5
4963	2483	0	0	0	0	0	0	0.5
4963	5095	0	0	0	0	0	0	0.5
4963	2254	0	0	0	0	0	0	0.5
4963	4675	0	0	0	0	0	0	0.5
4964	-1	0	0	0	0	0	0	0
4964	1864	0	0	0	0	0	0	0.5
4964	6524	0	0	0	0	0	0	0.5
4964	4862	0	0	0	0	0	0	0.5
4964	5545	0	0	0	0	0	0	0.5
4964	2824	0	0	0	0	0	0	0.5
4964	7236	0	0	0	0	0	0	0.5
4964	383	0	0	0	0	0	0	0.5
4964	504	0	0	0	0	0	0	0.5
4964	6746	0	0	0	0	0	0	0.5
4964	1079	0	0	0	0	0	0	0.5
4964	2483	0	0	0	0	0	0	0.5
4964	5095	0	0	0	0	0	0	0.5
4964	2254	0	0	0	0	0	0	0.5
4965	-1	0	0	0	0	0	0	0
4965	1864	0	0	0	0	0	0	0.5
4965	6524	0	0	0	0	0	0	0.5
4965	4862	0	0	0	0	0	0	0.5
4965	5545	0	0	0	0	0	0	0.5
4965	2824	0	0	0	0	0	0	0.5
4965	7236	0	0	0	0	0	0	0.5
4965	383	0	0	0	0	0	0	0.5
4965	504	0	0	0	0	0	0	0.5
4965	6746	0	0	0	0	0	0	0.5
4965	1079	0	0	0	0	0	0	0.5
4965	2483	0	0	0	0	0	0	0.5
4965	5095	0	0	0	0	0	0	0.5
4965	2538	0	0	0	0	0	0	0.5
4966	-1	0	0	0	0	0	0	0
4966	1864	0	0	0	0	0	0	0.5
4966	6524	0	0	0	0	0	0	0.5
4966	4862	0	0	0	0	0	0	0.5
4966	5545	0	0	0	0	0	0	0.5
4966	2824	0	0	0	0	0	0	0.5
4966	7236	0	0	0	0	0	0	0.5
4966	383	0	0	0	0	0	0	0.5
4966	504	0	0	0	0	0	0	0.5
4966	6746	0	0	0	0	0	0	0.5
4966	1079	0	0	0	0	0	0	0.5
4966	2483	0	0	0	0	0	0	0.5
4966	5095	0	0	0	0	0	0	0.5
4966	2538	0	0	0	0	0	0	0.5
4966	5217	0	0	0	0	0	0	0.5
4967	-1	0	0	0	0	0	0	0
4967	1864	0	0	0	0	0	0	0.5
4967	6524	0	0	0	0	0	0	0.5
4967	4862	0	0	0	0	0	0	0.5
4967	5545	0	0	0	0	0	0	0.5
4967	2824	0	0	0	0	0	0	0.5
4967	7236	0	0	0	0	0	0	0.5
4967	383	0	0	0	0	0	0	0.5
4967	504	0	0	0	0	0	0	0.5
4967	6746	0	0	0	0	0	0	0.5
4967	1079	0	0	0	0	0	0	0.5
4967	3232	0	0	0	0	0	0	0.5
4967	5095	0	0	0	0	0	0	0.5
4967	2538	0	0	0	0	0	0	0.5
4967	5217	0	0	0	0	0	0	0.5
4968	-1	0	0	0	0	0	0	0
4968	1864	0	0	0	0	0	0	0.5
4968	6524	0	0	0	0	0	0	0.5
4968	4862	0	0	0	0	0	0	0.5
4968	5545	0	0	0	0	0	0	0.5
4968	2824	0	0	0	0	0	0	0.5
4968	7236	0	0	0	0	0	0	0.5
4968	383	0	0	0	0	0	0	0.5
4968	504	0	0	0	0	0	0	0.5
4968	6746	0	0	0	0	0	0	0.5
4968	1079	0	0	0	0	0	0	0.5
4968	3232	0	0	0	0	0	0	0.5
4968	5095	0	0	0	0	0	0	0.5
4968	2538	0	0	0	0	0	0	0.5
4969	-1	0	0	0	0	0	0	0
