MODEL	VAR_ID	POST_BETA	POST_SE	MAINEFFS
4007	2514	0	0	2885
4007	2433	0	0	2929
4007	2509	0	0	4477
4007	2512	0	0	4985
4007	193	0	0	5169
4007	177	0	0	5686
4007	2518	0	0	5828
4007	2517	0	0	6374
4008	0	0	0	-1
4008	126	0	0	618
4008	2515	0	0	2139
4008	2514	0	0	2885
4008	2433	0	0	2929
4008	2520	0	0	3489
4008	2509	0	0	4477
4008	2512	0	0	4985
4008	193	0	0	5169
4008	177	0	0	5686
4008	2518	0	0	5828
4008	2517	0	0	6374
4009	0	0	0	-1
4009	126	0	0	618
4009	2515	0	0	2139
4009	2514	0	0	2885
4009	2433	0	0	2929
4009	2520	0	0	3489
4009	2509	0	0	4477
4009	2512	0	0	4985
4009	193	0	0	5169
4009	2518	0	0	5828
4009	2517	0	0	6374
4010	0	0	0	-1
4010	126	0	0	618
4010	2515	0	0	2139
4010	2514	0	0	2885
4010	2433	0	0	2929
4010	2520	0	0	3489
4010	2509	0	0	4477
4010	2512	0	0	4985
4010	193	0	0	5169
4010	2518	0	0	5828
4011	0	0	0	-1
4011	126	0	0	618
4011	2515	0	0	2139
4011	2514	0	0	2885
4011	2433	0	0	2929
4011	2520	0	0	3489
4011	2509	0	0	4477
4011	2512	0	0	4985
4011	193	0	0	5169
4011	2518	0	0	5828
4011	2521	0	0	6369
4012	0	0	0	-1
4012	126	0	0	618
4012	2515	0	0	2139
4012	963	0	0	2655
4012	2514	0	0	2885
4012	2433	0	0	2929
4012	2520	0	0	3489
4012	2509	0	0	4477
4012	2512	0	0	4985
4012	193	0	0	5169
4012	2521	0	0	6369
4013	0	0	0	-1
4013	126	0	0	618
4013	2515	0	0	2139
4013	963	0	0	2655
4013	2514	0	0	2885
4013	2433	0	0	2929
4013	2522	0	0	2965
4013	2520	0	0	3489
4013	2509	0	0	4477
4013	2512	0	0	4985
4013	193	0	0	5169
4013	2521	0	0	6369
4014	0	0	0	-1
4014	2523	0	0	963
4014	2515	0	0	2139
4014	963	0	0	2655
4014	2514	0	0	2885
4014	2433	0	0	2929
4014	2522	0	0	2965
4014	2520	0	0	3489
4014	2509	0	0	4477
4014	2512	0	0	4985
4014	193	0	0	5169
4014	2521	0	0	6369
4015	0	0	0	-1
4015	2523	0	0	963
4015	169	0	0	1450
4015	2515	0	0	2139
4015	963	0	0	2655
4015	2514	0	0	2885
4015	2433	0	0	2929
4015	2522	0	0	2965
4015	2520	0	0	3489
4015	2512	0	0	4985
4015	193	0	0	5169
4015	2521	0	0	6369
4016	0	0	0	-1
4016	2523	0	0	963
4016	169	0	0	1450
4016	2515	0	0	2139
4016	963	0	0	2655
4016	2524	0	0	2663
4016	2514	0	0	2885
4016	2433	0	0	2929
4016	2522	0	0	2965
4016	2520	0	0	3489
4016	193	0	0	5169
4016	2521	0	0	6369
4017	0	0	0	-1
4017	2523	0	0	963
4017	2515	0	0	2139
4017	963	0	0	2655
4017	2524	0	0	2663
4017	2514	0	0	2885
4017	2433	0	0	2929
4017	2522	0	0	2965
4017	2520	0	0	3489
4017	2525	0	0	4416
4017	193	0	0	5169
4017	2521	0	0	6369
4018	0	0	0	-1
4018	2526	0	0	78
4018	2523	0	0	963
4018	2515	0	0	2139
4018	963	0	0	2655
4018	2524	0	0	2663
4018	2514	0	0	2885
4018	2433	0	0	2929
4018	2522	0	0	2965
4018	2520	0	0	3489
4018	2525	0	0	4416
4018	193	0	0	5169
4019	0	0	0	-1
4019	2527	0	0	40
4019	2526	0	0	78
4019	2523	0	0	963
4019	2515	0	0	2139
4019	963	0	0	2655
4019	2524	0	0	2663
4019	2514	0	0	2885
4019	2522	0	0	2965
4019	2520	0	0	3489
4019	2525	0	0	4416
4019	193	0	0	5169
4020	0	0	0	-1
4020	2527	0	0	40
4020	2526	0	0	78
4020	2523	0	0	963
4020	2515	0	0	2139
4020	963	0	0	2655
4020	2524	0	0	2663
4020	2514	0	0	2885
4020	2522	0	0	2965
4020	2528	0	0	3312
4020	2525	0	0	4416
4020	193	0	0	5169
4021	0	0	0	-1
4021	2527	0	0	40
4021	2526	0	0	78
4021	2523	0	0	963
4021	2515	0	0	2139
4021	963	0	0	2655
4021	2524	0	0	2663
4021	2514	0	0	2885
4021	2522	0	0	2965
4021	2525	0	0	4416
4021	193	0	0	5169
4022	0	0	0	-1
4022	2527	0	0	40
4022	2523	0	0	963
4022	2515	0	0	2139
4022	963	0	0	2655
4022	2524	0	0	2663
4022	2514	0	0	2885
4022	2522	0	0	2965
4022	2525	0	0	4416
4022	193	0	0	5169
4022	2529	0	0	6178
4023	0	0	0	-1
4023	2527	0	0	40
4023	2523	0	0	963
4023	2515	0	0	2139
4023	963	0	0	2655
4023	2524	0	0	2663
4023	2514	0	0	2885
4023	2522	0	0	2965
4023	2525	0	0	4416
4023	193	0	0	5169
4023	2529	0	0	6178
4023	2530	0	0	2139 4416
4024	0	0	0	-1
4024	2527	0	0	40
4024	2523	0	0	963
4024	2515	0	0	2139
4024	2531	0	0	2168
4024	963	0	0	2655
4024	2524	0	0	2663
4024	2514	0	0	2885
4024	2525	0	0	4416
4024	193	0	0	5169
4024	2529	0	0	6178
4024	2530	0	0	2139 4416
4025	0	0	0	-1
4025	2527	0	0	40
4025	2523	0	0	963
4025	2515	0	0	2139
4025	2531	0	0	2168
4025	963	0	0	2655
4025	2524	0	0	2663
4025	2514	0	0	2885
4025	2532	0	0	4157
4025	2525	0	0	4416
4025	193	0	0	5169
4025	2529	0	0	6178
4025	2530	0	0	2139 4416
4026	0	0	0	-1
4026	2527	0	0	40
4026	2523	0	0	963
4026	2515	0	0	2139
4026	2531	0	0	2168
4026	963	0	0	2655
4026	2524	0	0	2663
4026	2514	0	0	2885
4026	2532	0	0	4157
4026	2525	0	0	4416
4026	193	0	0	5169
4026	1881	0	0	6171
4026	2530	0	0	2139 4416
4027	0	0	0	-1
4027	2527	0	0	40
4027	2523	0	0	963
4027	2515	0	0	2139
4027	2531	0	0	2168
4027	963	0	0	2655
4027	2524	0	0	2663
4027	2532	0	0	4157
4027	2525	0	0	4416
4027	193	0	0	5169
4027	1881	0	0	6171
4027	2530	0	0	2139 4416
4028	0	0	0	-1
4028	2527	0	0	40
4028	2523	0	0	963
4028	2515	0	0	2139
4028	2531	0	0	2168
4028	963	0	0	2655
4028	2524	0	0	2663
4028	2532	0	0	4157
4028	2525	0	0	4416
4028	193	0	0	5169
4028	1881	0	0	6171
4028	2530	0	0	2139 4416
4029	0	0	0	-1
4029	2527	0	0	40
4029	2533	0	0	1587
4029	2515	0	0	2139
4029	2531	0	0	2168
4029	963	0	0	2655
4029	2524	0	0	2663
4029	2532	0	0	4157
4029	2525	0	0	4416
4029	193	0	0	5169
4029	1881	0	0	6171
4029	2530	0	0	2139 4416
4030	0	0	0	-1
4030	2527	0	0	40
4030	2533	0	0	1587
4030	2515	0	0	2139
4030	963	0	0	2655
4030	2524	0	0	2663
4030	2534	0	0	2972
4030	2532	0	0	4157
4030	2525	0	0	4416
4030	193	0	0	5169
4030	1881	0	0	6171
4030	2530	0	0	2139 4416
4031	0	0	0	-1
4031	2527	0	0	40
4031	2533	0	0	1587
4031	2515	0	0	2139
4031	963	0	0	2655
4031	2534	0	0	2972
4031	2532	0	0	4157
4031	2525	0	0	4416
4031	193	0	0	5169
4031	2535	0	0	5639
4031	1881	0	0	6171
4031	2530	0	0	2139 4416
4032	0	0	0	-1
4032	2527	0	0	40
4032	2533	0	0	1587
4032	2515	0	0	2139
4032	963	0	0	2655
4032	2534	0	0	2972
4032	2532	0	0	4157
4032	2525	0	0	4416
4032	193	0	0	5169
4032	2535	0	0	5639
4032	1881	0	0	6171
4032	2536	0	0	6346
4033	0	0	0	-1
4033	2527	0	0	40
4033	2533	0	0	1587
4033	2515	0	0	2139
4033	963	0	0	2655
4033	2534	0	0	2972
4033	2532	0	0	4157
4033	2525	0	0	4416
4033	193	0	0	5169
4033	2535	0	0	5639
4033	2536	0	0	6346
4034	0	0	0	-1
4034	2527	0	0	40
4034	2533	0	0	1587
4034	2515	0	0	2139
4034	963	0	0	2655
4034	2534	0	0	2972
4034	2532	0	0	4157
4034	2525	0	0	4416
4034	193	0	0	5169
4034	2536	0	0	6346
4034	2537	0	0	6633
4035	0	0	0	-1
4035	2527	0	0	40
4035	2533	0	0	1587
4035	2515	0	0	2139
4035	963	0	0	2655
4035	2538	0	0	2840
4035	2534	0	0	2972
4035	2532	0	0	4157
4035	2525	0	0	4416
4035	193	0	0	5169
4035	2536	0	0	6346
4036	0	0	0	-1
4036	2527	0	0	40
4036	2533	0	0	1587
4036	963	0	0	2655
4036	2538	0	0	2840
4036	2534	0	0	2972
4036	2532	0	0	4157
4036	743	0	0	4312
4036	2525	0	0	4416
4036	193	0	0	5169
4036	2536	0	0	6346
4037	0	0	0	-1
4037	2527	0	0	40
4037	2533	0	0	1587
4037	963	0	0	2655
4037	2538	0	0	2840
4037	2534	0	0	2972
4037	2532	0	0	4157
4037	743	0	0	4312
4037	2525	0	0	4416
4037	193	0	0	5169
4038	0	0	0	-1
4038	2527	0	0	40
4038	2533	0	0	1587
4038	2538	0	0	2840
4038	2534	0	0	2972
4038	2532	0	0	4157
4038	2539	0	0	4277
4038	743	0	0	4312
4038	2525	0	0	4416
4038	193	0	0	5169
4039	0	0	0	-1
4039	2527	0	0	40
4039	2533	0	0	1587
4039	2538	0	0	2840
4039	2534	0	0	2972
4039	2532	0	0	4157
4039	743	0	0	4312
4039	2525	0	0	4416
4039	193	0	0	5169
4039	2540	0	0	5262
4040	0	0	0	-1
4040	2527	0	0	40
4040	2533	0	0	1587
4040	2538	0	0	2840
4040	2534	0	0	2972
4040	2532	0	0	4157
4040	743	0	0	4312
4040	193	0	0	5169
4040	2540	0	0	5262
4040	2541	0	0	5628
4041	0	0	0	-1
4041	2527	0	0	40
4041	2542	0	0	1973
4041	2538	0	0	2840
4041	2534	0	0	2972
4041	2532	0	0	4157
4041	743	0	0	4312
4041	193	0	0	5169
4041	2540	0	0	5262
4041	2541	0	0	5628
4042	0	0	0	-1
4042	2527	0	0	40
4042	2542	0	0	1973
4042	2543	0	0	2760
4042	2538	0	0	2840
4042	2534	0	0	2972
4042	2532	0	0	4157
4042	743	0	0	4312
4042	193	0	0	5169
4042	2540	0	0	5262
4042	2541	0	0	5628
4043	0	0	0	-1
4043	2527	0	0	40
4043	2542	0	0	1973
4043	2543	0	0	2760
4043	2538	0	0	2840
4043	2532	0	0	4157
4043	743	0	0	4312
4043	193	0	0	5169
4043	2540	0	0	5262
4043	2541	0	0	5628
4044	0	0	0	-1
4044	2527	0	0	40
4044	1561	0	0	577
4044	2542	0	0	1973
4044	2543	0	0	2760
4044	2538	0	0	2840
4044	2532	0	0	4157
4044	193	0	0	5169
4044	2540	0	0	5262
4044	2541	0	0	5628
4045	0	0	0	-1
4045	2527	0	0	40
4045	1561	0	0	577
4045	2542	0	0	1973
4045	2543	0	0	2760
4045	2538	0	0	2840
4045	2532	0	0	4157
4045	193	0	0	5169
4045	2541	0	0	5628
4046	0	0	0	-1
4046	2527	0	0	40
4046	1561	0	0	577
4046	2542	0	0	1973
4046	2543	0	0	2760
4046	2538	0	0	2840
4046	2532	0	0	4157
4046	193	0	0	5169
4046	2541	0	0	5628
4047	0	0	0	-1
4047	2527	0	0	40
4047	2545	0	0	110
4047	2542	0	0	1973
4047	2543	0	0	2760
4047	2538	0	0	2840
4047	2532	0	0	4157
4047	193	0	0	5169
4047	2541	0	0	5628
4048	0	0	0	-1
4048	2527	0	0	40
4048	2542	0	0	1973
4048	2543	0	0	2760
4048	2538	0	0	2840
4048	2532	0	0	4157
4048	193	0	0	5169
4048	2541	0	0	5628
4049	0	0	0	-1
4049	2527	0	0	40
4049	2542	0	0	1973
4049	2543	0	0	2760
4049	2538	0	0	2840
4049	193	0	0	5169
4049	2541	0	0	5628
4049	2546	0	0	7161
4050	0	0	0	-1
4050	2527	0	0	40
4050	2542	0	0	1973
4050	2543	0	0	2760
4050	2538	0	0	2840
4050	2547	0	0	3962
4050	193	0	0	5169
4050	2541	0	0	5628
4050	2546	0	0	7161
4051	0	0	0	-1
4051	2527	0	0	40
4051	2548	0	0	305
4051	2543	0	0	2760
4051	2538	0	0	2840
4051	2547	0	0	3962
4051	193	0	0	5169
4051	2541	0	0	5628
4051	2546	0	0	7161
4052	0	0	0	-1
4052	2527	0	0	40
4052	2548	0	0	305
4052	2543	0	0	2760
4052	2538	0	0	2840
4052	2547	0	0	3962
4052	193	0	0	5169
4052	2541	0	0	5628
4052	2546	0	0	7161
4053	0	0	0	-1
4053	2527	0	0	40
4053	2549	0	0	1597
4053	2543	0	0	2760
4053	2538	0	0	2840
4053	2547	0	0	3962
4053	193	0	0	5169
4053	2541	0	0	5628
4053	2546	0	0	7161
4054	0	0	0	-1
4054	2527	0	0	40
4054	2549	0	0	1597
4054	2543	0	0	2760
4054	2538	0	0	2840
4054	2547	0	0	3962
4054	2541	0	0	5628
4054	2546	0	0	7161
4055	0	0	0	-1
4055	2527	0	0	40
4055	2549	0	0	1597
4055	2543	0	0	2760
4055	2538	0	0	2840
4055	2547	0	0	3962
4055	2541	0	0	5628
4055	2546	0	0	7161
4055	2550	0	0	2760 7161
4056	0	0	0	-1
4056	2527	0	0	40
4056	2549	0	0	1597
4056	2543	0	0	2760
4056	2538	0	0	2840
4056	2547	0	0	3962
4056	2551	0	0	4300
4056	2541	0	0	5628
4056	2546	0	0	7161
4056	2550	0	0	2760 7161
4057	0	0	0	-1
4057	2552	0	0	446
4057	2549	0	0	1597
4057	2543	0	0	2760
4057	2538	0	0	2840
4057	2547	0	0	3962
4057	2551	0	0	4300
4057	2541	0	0	5628
4057	2546	0	0	7161
4057	2550	0	0	2760 7161
4058	0	0	0	-1
4058	2552	0	0	446
4058	2549	0	0	1597
4058	2543	0	0	2760
4058	2538	0	0	2840
4058	2547	0	0	3962
4058	2551	0	0	4300
4058	2541	0	0	5628
4058	2553	0	0	6466
4058	2546	0	0	7161
4058	2550	0	0	2760 7161
4059	0	0	0	-1
4059	2549	0	0	1597
4059	2543	0	0	2760
4059	2538	0	0	2840
4059	2547	0	0	3962
4059	2554	0	0	4198
4059	2551	0	0	4300
4059	2541	0	0	5628
4059	2553	0	0	6466
4059	2546	0	0	7161
4059	2550	0	0	2760 7161
4060	0	0	0	-1
4060	2549	0	0	1597
4060	2543	0	0	2760
4060	2538	0	0	2840
4060	2547	0	0	3962
4060	2554	0	0	4198
4060	2551	0	0	4300
4060	2555	0	0	5270
4060	2541	0	0	5628
4060	2553	0	0	6466
4060	2546	0	0	7161
4060	2550	0	0	2760 7161
4061	0	0	0	-1
4061	2556	0	0	331
4061	2549	0	0	1597
4061	2543	0	0	2760
4061	2538	0	0	2840
4061	2547	0	0	3962
4061	2554	0	0	4198
4061	2551	0	0	4300
4061	2555	0	0	5270
4061	2541	0	0	5628
4061	2546	0	0	7161
4061	2550	0	0	2760 7161
4062	0	0	0	-1
4062	2556	0	0	331
4062	2543	0	0	2760
4062	2538	0	0	2840
4062	2547	0	0	3962
4062	2554	0	0	4198
4062	2551	0	0	4300
4062	2555	0	0	5270
4062	2541	0	0	5628
4062	2546	0	0	7161
4062	2550	0	0	2760 7161
4063	0	0	0	-1
4063	2556	0	0	331
4063	2557	0	0	2146
4063	2543	0	0	2760
4063	2538	0	0	2840
4063	2547	0	0	3962
4063	2554	0	0	4198
4063	2555	0	0	5270
4063	2541	0	0	5628
4063	2546	0	0	7161
4063	2550	0	0	2760 7161
4064	0	0	0	-1
4064	2556	0	0	331
4064	2557	0	0	2146
4064	2543	0	0	2760
4064	2547	0	0	3962
4064	2554	0	0	4198
4064	1556	0	0	4255
4064	2555	0	0	5270
4064	2541	0	0	5628
4064	2546	0	0	7161
4064	2550	0	0	2760 7161
4065	0	0	0	-1
4065	2556	0	0	331
4065	2557	0	0	2146
4065	2543	0	0	2760
4065	2547	0	0	3962
4065	2554	0	0	4198
4065	2555	0	0	5270
4065	2541	0	0	5628
4065	2546	0	0	7161
4065	2550	0	0	2760 7161
4066	0	0	0	-1
4066	2556	0	0	331
4066	2557	0	0	2146
4066	2543	0	0	2760
4066	2547	0	0	3962
4066	2554	0	0	4198
4066	2555	0	0	5270
4066	2541	0	0	5628
4066	2546	0	0	7161
4067	0	0	0	-1
4067	2556	0	0	331
4067	2557	0	0	2146
4067	646	0	0	2568
4067	2543	0	0	2760
4067	2547	0	0	3962
4067	2554	0	0	4198
4067	2555	0	0	5270
4067	2546	0	0	7161
4068	0	0	0	-1
4068	2557	0	0	2146
4068	646	0	0	2568
4068	2543	0	0	2760
4068	2547	0	0	3962
4068	2554	0	0	4198
4068	2555	0	0	5270
4068	2546	0	0	7161
4069	0	0	0	-1
4069	2557	0	0	2146
4069	646	0	0	2568
4069	2543	0	0	2760
4069	2547	0	0	3962
4069	2558	0	0	4867
4069	2555	0	0	5270
4069	2546	0	0	7161
4070	0	0	0	-1
4070	2557	0	0	2146
4070	646	0	0	2568
4070	2547	0	0	3962
4070	2558	0	0	4867
4070	2555	0	0	5270
4070	2546	0	0	7161
4071	0	0	0	-1
4071	2557	0	0	2146
4071	646	0	0	2568
4071	2547	0	0	3962
4071	2558	0	0	4867
4071	2555	0	0	5270
4071	2559	0	0	6064
4072	0	0	0	-1
4072	2557	0	0	2146
4072	646	0	0	2568
4072	200	0	0	3835
4072	2547	0	0	3962
4072	2558	0	0	4867
4072	2555	0	0	5270
4072	2559	0	0	6064
4073	0	0	0	-1
4073	646	0	0	2568
4073	200	0	0	3835
4073	2547	0	0	3962
4073	2558	0	0	4867
4073	2555	0	0	5270
4073	2559	0	0	6064
4073	2560	0	0	6207
4074	0	0	0	-1
4074	3	0	0	1
4074	646	0	0	2568
4074	200	0	0	3835
4074	2547	0	0	3962
4074	2558	0	0	4867
4074	2559	0	0	6064
4074	2560	0	0	6207
4075	0	0	0	-1
4075	646	0	0	2568
4075	200	0	0	3835
4075	2547	0	0	3962
4075	2558	0	0	4867
4075	2561	0	0	5321
4075	2559	0	0	6064
4075	2560	0	0	6207
4076	0	0	0	-1
4076	646	0	0	2568
4076	200	0	0	3835
4076	2547	0	0	3962
4076	2558	0	0	4867
4076	2559	0	0	6064
4076	2560	0	0	6207
4076	52	0	0	7342
4077	0	0	0	-1
4077	646	0	0	2568
4077	200	0	0	3835
4077	2547	0	0	3962
4077	2562	0	0	4502
4077	2558	0	0	4867
4077	2559	0	0	6064
4077	2560	0	0	6207
4077	52	0	0	7342
4078	0	0	0	-1
4078	200	0	0	3835
4078	2547	0	0	3962
4078	2562	0	0	4502
4078	2558	0	0	4867
4078	2559	0	0	6064
4078	2563	0	0	6113
4078	2560	0	0	6207
4078	52	0	0	7342
4079	0	0	0	-1
4079	200	0	0	3835
4079	2547	0	0	3962
4079	2562	0	0	4502
4079	1273	0	0	4771
4079	2558	0	0	4867
4079	2559	0	0	6064
4079	2560	0	0	6207
4079	52	0	0	7342
4080	0	0	0	-1
4080	200	0	0	3835
4080	2547	0	0	3962
4080	2562	0	0	4502
4080	1273	0	0	4771
4080	2558	0	0	4867
4080	2559	0	0	6064
4080	2560	0	0	6207
4080	2564	0	0	6617
4080	52	0	0	7342
4081	0	0	0	-1
4081	200	0	0	3835
4081	2547	0	0	3962
4081	2562	0	0	4502
4081	1273	0	0	4771
4081	2559	0	0	6064
4081	2560	0	0	6207
4081	2565	0	0	6501
4081	2564	0	0	6617
4081	52	0	0	7342
4082	0	0	0	-1
4082	1547	0	0	3411
4082	200	0	0	3835
4082	2547	0	0	3962
4082	1273	0	0	4771
4082	2559	0	0	6064
4082	2560	0	0	6207
4082	2565	0	0	6501
4082	2564	0	0	6617
4082	52	0	0	7342
4083	0	0	0	-1
4083	2566	0	0	3047
4083	1547	0	0	3411
4083	200	0	0	3835
4083	2547	0	0	3962
4083	1273	0	0	4771
4083	2559	0	0	6064
4083	2560	0	0	6207
4083	2565	0	0	6501
4083	2564	0	0	6617
4083	52	0	0	7342
4084	0	0	0	-1
4084	582	0	0	2948
4084	2566	0	0	3047
4084	1547	0	0	3411
4084	200	0	0	3835
4084	2547	0	0	3962
4084	1273	0	0	4771
4084	2559	0	0	6064
4084	2560	0	0	6207
4084	2565	0	0	6501
4084	2564	0	0	6617
4084	52	0	0	7342
4085	0	0	0	-1
4085	582	0	0	2948
4085	2566	0	0	3047
4085	1547	0	0	3411
4085	2567	0	0	3564
4085	2547	0	0	3962
4085	1273	0	0	4771
4085	2559	0	0	6064
4085	2560	0	0	6207
4085	2565	0	0	6501
4085	2564	0	0	6617
4085	52	0	0	7342
4086	0	0	0	-1
4086	2568	0	0	2504
4086	582	0	0	2948
4086	2566	0	0	3047
4086	1547	0	0	3411
4086	2567	0	0	3564
4086	1273	0	0	4771
4086	2559	0	0	6064
4086	2560	0	0	6207
4086	2565	0	0	6501
4086	2564	0	0	6617
4086	52	0	0	7342
4087	0	0	0	-1
4087	2568	0	0	2504
4087	582	0	0	2948
4087	2566	0	0	3047
4087	1547	0	0	3411
4087	2567	0	0	3564
4087	2569	0	0	4641
4087	1273	0	0	4771
4087	2560	0	0	6207
4087	2565	0	0	6501
4087	2564	0	0	6617
4087	52	0	0	7342
4088	0	0	0	-1
4088	2568	0	0	2504
4088	582	0	0	2948
4088	2566	0	0	3047
4088	1547	0	0	3411
4088	2567	0	0	3564
4088	2569	0	0	4641
4088	1273	0	0	4771
4088	2565	0	0	6501
4088	2564	0	0	6617
4088	52	0	0	7342
4089	0	0	0	-1
4089	2568	0	0	2504
4089	582	0	0	2948
4089	2566	0	0	3047
4089	1547	0	0	3411
4089	2567	0	0	3564
4089	2569	0	0	4641
4089	2565	0	0	6501
4089	2564	0	0	6617
4089	2044	0	0	7198
4089	52	0	0	7342
4090	0	0	0	-1
4090	2010	0	0	1889
4090	2568	0	0	2504
4090	2566	0	0	3047
4090	1547	0	0	3411
4090	2567	0	0	3564
4090	2569	0	0	4641
4090	2565	0	0	6501
4090	2564	0	0	6617
4090	2044	0	0	7198
4090	52	0	0	7342
4091	0	0	0	-1
4091	2010	0	0	1889
4091	2568	0	0	2504
4091	1839	0	0	2871
4091	2566	0	0	3047
4091	1547	0	0	3411
4091	2567	0	0	3564
4091	2569	0	0	4641
4091	2564	0	0	6617
4091	2044	0	0	7198
4091	52	0	0	7342
4092	0	0	0	-1
4092	2010	0	0	1889
4092	2568	0	0	2504
4092	1839	0	0	2871
4092	2566	0	0	3047
4092	1547	0	0	3411
4092	2567	0	0	3564
4092	2569	0	0	4641
4092	595	0	0	4825
4092	2564	0	0	6617
4092	52	0	0	7342
4093	0	0	0	-1
4093	2010	0	0	1889
4093	2568	0	0	2504
4093	1839	0	0	2871
4093	2566	0	0	3047
4093	1547	0	0	3411
4093	2567	0	0	3564
4093	2569	0	0	4641
4093	595	0	0	4825
4093	1978	0	0	4852
4093	2564	0	0	6617
4094	0	0	0	-1
4094	2010	0	0	1889
4094	2570	0	0	2106
4094	2568	0	0	2504
4094	1839	0	0	2871
4094	2566	0	0	3047
4094	1547	0	0	3411
4094	2567	0	0	3564
4094	2569	0	0	4641
4094	595	0	0	4825
4094	1978	0	0	4852
4094	2564	0	0	6617
4095	0	0	0	-1
4095	2010	0	0	1889
4095	2570	0	0	2106
4095	2571	0	0	2302
4095	2568	0	0	2504
4095	1839	0	0	2871
4095	2566	0	0	3047
4095	1547	0	0	3411
4095	2567	0	0	3564
4095	2569	0	0	4641
4095	595	0	0	4825
4095	2564	0	0	6617
4096	0	0	0	-1
4096	2010	0	0	1889
4096	2570	0	0	2106
4096	2571	0	0	2302
4096	2568	0	0	2504
4096	1839	0	0	2871
4096	2566	0	0	3047
4096	1547	0	0	3411
4096	2567	0	0	3564
4096	1365	0	0	4390
4096	595	0	0	4825
4096	2564	0	0	6617
4097	0	0	0	-1
4097	2010	0	0	1889
4097	2570	0	0	2106
4097	2571	0	0	2302
4097	2568	0	0	2504
4097	1839	0	0	2871
4097	2566	0	0	3047
4097	2567	0	0	3564
4097	1365	0	0	4390
4097	595	0	0	4825
4097	1010	0	0	6532
4097	2564	0	0	6617
4098	0	0	0	-1
4098	2010	0	0	1889
4098	2570	0	0	2106
4098	2571	0	0	2302
4098	2568	0	0	2504
4098	1839	0	0	2871
4098	2566	0	0	3047
4098	2567	0	0	3564
4098	2572	0	0	3640
4098	1365	0	0	4390
4098	595	0	0	4825
4098	2564	0	0	6617
4099	0	0	0	-1
4099	2010	0	0	1889
4099	2570	0	0	2106
4099	2571	0	0	2302
4099	2568	0	0	2504
4099	1839	0	0	2871
4099	2566	0	0	3047
4099	2567	0	0	3564
4099	2572	0	0	3640
4099	1365	0	0	4390
4099	595	0	0	4825
4099	2573	0	0	6414
4099	2564	0	0	6617
4099	2574	0	0	3564 6414
4100	0	0	0	-1
4100	2010	0	0	1889
4100	2570	0	0	2106
4100	2571	0	0	2302
4100	2568	0	0	2504
4100	2575	0	0	2645
4100	2566	0	0	3047
4100	2567	0	0	3564
4100	2572	0	0	3640
4100	1365	0	0	4390
4100	595	0	0	4825
4100	2573	0	0	6414
4100	2564	0	0	6617
4100	2574	0	0	3564 6414
4101	0	0	0	-1
4101	2010	0	0	1889
4101	2570	0	0	2106
4101	2571	0	0	2302
4101	2568	0	0	2504
4101	2575	0	0	2645
4101	2566	0	0	3047
4101	2567	0	0	3564
4101	2572	0	0	3640
4101	1365	0	0	4390
4101	595	0	0	4825
4101	2573	0	0	6414
4101	2564	0	0	6617
4101	72	0	0	7208
4102	0	0	0	-1
4102	2576	0	0	1349
4102	2010	0	0	1889
4102	2570	0	0	2106
4102	2571	0	0	2302
4102	2568	0	0	2504
4102	2575	0	0	2645
4102	2567	0	0	3564
4102	2572	0	0	3640
4102	1365	0	0	4390
4102	595	0	0	4825
4102	2573	0	0	6414
4102	2564	0	0	6617
4102	72	0	0	7208
4103	0	0	0	-1
4103	2576	0	0	1349
4103	2010	0	0	1889
4103	2570	0	0	2106
4103	2571	0	0	2302
4103	2568	0	0	2504
4103	2575	0	0	2645
4103	2567	0	0	3564
4103	2572	0	0	3640
4103	1365	0	0	4390
4103	595	0	0	4825
4103	2573	0	0	6414
4103	2564	0	0	6617
4104	0	0	0	-1
4104	2576	0	0	1349
4104	2577	0	0	1378
4104	2010	0	0	1889
4104	2570	0	0	2106
4104	2571	0	0	2302
4104	2568	0	0	2504
4104	2575	0	0	2645
4104	2567	0	0	3564
4104	2572	0	0	3640
4104	595	0	0	4825
4104	2573	0	0	6414
4104	2564	0	0	6617
4105	0	0	0	-1
4105	2442	0	0	823
4105	2576	0	0	1349
4105	2577	0	0	1378
4105	2010	0	0	1889
4105	2570	0	0	2106
4105	2571	0	0	2302
4105	2568	0	0	2504
4105	2575	0	0	2645
4105	2572	0	0	3640
4105	595	0	0	4825
4105	2573	0	0	6414
4105	2564	0	0	6617
4106	0	0	0	-1
4106	2442	0	0	823
4106	2576	0	0	1349
4106	2577	0	0	1378
4106	2010	0	0	1889
4106	2571	0	0	2302
4106	2568	0	0	2504
4106	2575	0	0	2645
4106	2572	0	0	3640
4106	595	0	0	4825
4106	2369	0	0	6361
4106	2573	0	0	6414
4106	2564	0	0	6617
4107	0	0	0	-1
4107	2442	0	0	823
4107	2576	0	0	1349
4107	2577	0	0	1378
4107	2010	0	0	1889
4107	2571	0	0	2302
4107	2568	0	0	2504
4107	2575	0	0	2645
4107	2572	0	0	3640
4107	2326	0	0	4049
4107	2369	0	0	6361
4107	2573	0	0	6414
4107	2564	0	0	6617
4108	0	0	0	-1
4108	2442	0	0	823
4108	2576	0	0	1349
4108	2577	0	0	1378
4108	2010	0	0	1889
4108	2571	0	0	2302
4108	2568	0	0	2504
4108	2575	0	0	2645
4108	2572	0	0	3640
4108	2326	0	0	4049
4108	2369	0	0	6361
